Inner Ring,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A1,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A10,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A12,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A13,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A2,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A20,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A21,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A23,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A24,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A3,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A316,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A4,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A40,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A41,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
City Route,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Inner Ring,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:51:02.534909
A1,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A10,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A12,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A13,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A2,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A20,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A21,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A23,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A24,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A3,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A316,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A4,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A40,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A41,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
City Route,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Inner Ring,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:52:02.893403
A1,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A10,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A12,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A13,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A2,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A20,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A21,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A23,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A24,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A3,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A316,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A4,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A40,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A41,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
City Route,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Inner Ring,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:53:03.234922
A1,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A10,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A12,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A13,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A2,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A20,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A21,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A23,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A24,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A3,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A316,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A4,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A40,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A41,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
City Route,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Inner Ring,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:54:04.266973
A1,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A10,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A12,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A13,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A2,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A20,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A21,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A23,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A24,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A3,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A316,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A4,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A40,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:55:05.599286
A41,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
City Route,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Inner Ring,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Southern River Route,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
Western Cross Route,Good,No Exceptional Delays,2025-11-10 10:55:05.599286
